KSU,115.36,4.88,6.34,9,113.86,116.77,4,8,7,6,117.69,110.81,6,1,119.15,1,9,116.29,3,1,0,0,0,0,0,0,9,109.32,10,1,1,10,1,5,1022800,1070731,-4.5,0,45,4
KT,13.44,1.08,1.41,3,13.18,13.70,12,0,4,-6,14.44,12.96,4,2,14.76,1,6,13.46,10,4,0,0,0,0,0,0,-5,12.63,9,6,2,0,2,7,721200,845956,-14.7,95,0,7
KTF,10.83,0.35,0.45,-7,10.75,10.94,12,-5,-3,-5,11.19,10.63,9,2,11.29,2,3,10.84,8,1,10.78,10.53,0,0,0,0,-9,10.53,0,8,2,-10,1,10,126900,76369,66.2,30,0,-3
KTOS,12.92,1.33,1.72,5,12.61,13.20,1,3,-2,-2,14.01,11.79,1,1,14.40,0,10,13.13,4,2,0,0,13.34,14.38,0,0,7,11.51,10,1,1,10,1,8,647000,1402092,-53.9,70,75,4
KTOV,1.84,0.37,0.48,-2,1.75,1.92,12,-7,-6,-5,2.20,1.68,4,1,2.30,1,6,1.84,2,1,1.78,1.51,0,0,0,0,4,1.56,11,4,1,5,1,10,83400,245201,-66,95,0,5
KTWO,20.44,2.24,2.91,4,19.97,20.89,12,-5,-4,-6,22.31,19.46,10,0,23.02,1,7,20.38,10,3,0,0,0,0,0,0,-2,18.62,7,9,1,5,1,10,424600,246961,71.9,90,0,8
KURA,18.45,3.10,4.04,-8,17.85,19.27,12,-5,-2,-8,21.56,17.96,8,2,22.89,1,5,18.62,10,3,0,0,0,0,0,0,-9,17.41,8,3,2,-10,1,10,331000,277808,19.1,55,0,3
KW,21.25,1.36,1.77,-4,20.93,21.56,12,-2,1,-5,22.61,20.41,4,0,23.01,1,8,21.36,3,2,0,0,0,0,0,0,0,19.99,3,1,1,0,2,6,762900,834535,-8.6,95,20,8
KWEB,49.50,4.10,5.33,9,48.15,50.60,0,-9,-9,4,52.54,51.67,10,1,53.76,0,10,0,0,0,0,0,0,0,0,0,7,50.37,11,10,1,10,0,10,1410600,671557,110,30,0,4
KWR,172.83,10.80,14.04,9,169.50,175.95,6,8,6,6,177.41,161.57,10,1,180.63,0,10,170.44,5,1,0,0,172.22,180.17,0,1,5,157.69,10,9,1,10,1,9,116000,43048,169.5,0,45,8
KXI,50.99,1.64,2.13,9,50.48,51.43,7,6,2,7,51.52,49.11,10,1,52.01,1,10,50.95,7,3,0,0,51.22,52.47,0,0,8,48.62,9,10,1,10,2,0,382600,30580,1151.1,0,20,0
KYN,19.27,1.38,1.80,5,18.89,19.60,1,4,5,-2,20.18,18.07,2,1,20.77,1,7,19.40,10,2,0,0,0,0,0,0,8,17.65,8,2,1,5,2,2,292000,368640,-20.8,40,65,2
L,50.16,2.13,2.77,6,49.65,50.62,12,2,2,-5,51.62,48.83,1,1,52.31,1,6,50.44,10,4,0,0,0,0,0,0,0,48.34,9,1,1,5,2,5,937100,1328080,-29.4,60,30,7
LABD,26.38,6.88,8.94,1,25.00,27.90,1,4,4,3,30.88,19.53,6,0,33.24,1,5,25.94,10,4,0,0,0,0,0,0,-1,17.42,9,6,1,5,2,4,1173300,1213635,-3.3,85,90,8
LABL,60.50,4.96,6.45,-10,59.09,61.94,5,-8,-4,-8,66.53,60.83,7,1,67.36,3,0,62.18,5,1,61.36,57.77,0,0,0,0,9,59.30,7,8,1,10,0,10,126300,116035,8.8,10,0,3
LABU,89.02,15.92,20.70,-3,85.34,92.33,12,-6,-7,-5,104.28,82.18,1,0,108.96,2,0,87.12,10,4,0,0,0,0,0,0,0,77.06,7,4,1,0,1,10,605900,1126549,-46.2,75,0,7
LAC,4.02,1.02,1.32,-5,3.78,4.26,12,-5,-6,4,4.73,3.23,4,1,5.03,0,10,3.95,5,1,3.78,2.99,4.12,4.91,0,0,7,2.90,12,8,2,-5,1,10,166100,203881,-18.5,70,80,6
LACQ,9.70,0.06,0.08,-4,9.69,9.71,1,3,0,0,9.75,9.65,8,0,9.78,0,10,9.70,5,2,0,0,0,0,0,0,-6,9.63,10,5,2,-5,1,5,251000,130215,92.8,60,50,2
LACQU,10.25,0.12,0.15,6,10.22,10.27,6,8,7,4,10.33,10.11,9,0,10.36,0,10,10.22,8,1,0,0,10.23,10.32,0,1,8,10.10,2,6,1,10,1,7,101000,34997,188.6,25,20,5
LAD,86.33,7.98,10.38,5,84.45,88.17,5,-6,-7,-3,92.93,82.03,1,1,94.95,1,9,87.73,1,1,0,0,0,0,0,0,6,79.60,11,2,1,10,1,8,136600,292905,-53.4,40,0,2
LADR,17.07,0.76,0.99,6,16.87,17.23,6,8,8,8,17.04,16.17,1,0,17.27,0,10,16.85,1,1,0,0,16.98,17.54,0,1,3,15.93,2,1,1,10,2,6,659000,952528,-30.8,0,40,5
LAMR,75.66,4.28,5.56,5,74.78,76.60,7,8,5,7,76.86,71.57,7,0,78.13,1,10,75.69,2,1,0,0,76.41,79.56,0,0,-1,69.81,2,3,1,10,1,5,587600,538449,9.1,0,65,1
LANC,149.75,8.87,11.53,8,147.11,152.05,6,6,5,5,154.42,139.29,3,1,157.06,0,10,147.76,5,1,0,0,149.22,155.82,0,1,7,136.47,2,6,1,10,3,2,71200,88777,-19.8,0,35,6
LAND,13.22,0.71,0.92,6,13.04,13.41,4,9,9,9,12.69,12.36,5,1,12.90,0,10,13.34,1,1,0,0,0,0,0,0,6,12.12,9,6,1,10,3,0,74900,91023,-17.7,0,35,1
LAUR,15.85,1.28,1.67,-4,15.52,16.18,7,6,5,8,15.98,14.78,7,2,16.21,1,10,15.69,10,3,0,0,0,0,0,0,-7,14.37,8,7,2,-5,1,5,518700,502844,3.2,0,75,-3
LAZ,48.98,3.86,5.01,-4,48.28,49.87,12,-6,-4,-8,52.21,49.07,2,1,53.99,1,8,48.99,2,2,48.37,45.58,0,0,0,0,2,47.86,12,2,2,-5,1,10,495000,694719,-28.7,95,0,-1
LB,32.55,4.65,6.05,1,31.60,33.42,6,-1,1,4,35.86,27.49,1,1,37.24,1,5,31.20,10,4,0,0,0,0,0,0,5,26.08,12,1,1,5,1,5,2453400,4462385,-45,75,85,6
LBAI,19.30,1.15,1.49,-2,18.95,19.62,12,-6,-7,0,20.24,18.72,10,0,20.55,2,3,19.16,10,2,18.97,18.12,0,0,0,0,-6,18.37,7,8,1,5,1,10,191100,101823,87.7,40,0,5
LBC,10.95,0.74,0.96,4,10.80,11.13,7,-4,-6,5,11.37,10.38,1,1,11.48,1,10,10.93,2,1,0,0,0,0,0,0,5,10.16,11,4,2,-5,1,7,30200,87745,-65.6,20,90,2
LBRDA,78.75,6.75,8.77,-5,77.35,80.29,1,2,3,1,84.59,72.54,1,0,86.51,2,3,78.89,10,3,0,0,0,0,0,0,-2,70.51,0,1,1,5,1,6,84200,173945,-51.6,70,70,5
LBRDK,78.98,6.56,8.53,-3,77.60,80.23,1,2,3,2,83.85,72.79,1,0,86.62,1,6,78.96,9,3,0,0,0,0,0,0,-1,70.94,0,1,1,5,1,5,335100,794487,-57.8,90,95,6
LBRT,20.13,2.24,2.91,4,19.42,20.84,7,7,6,5,21.06,17.77,2,1,21.85,1,10,20.07,10,4,0,0,0,0,0,0,9,17.09,9,1,1,10,2,0,399200,575947,-30.7,0,35,2
LBTYA,26.54,2.24,2.92,-7,26.07,27.10,12,-7,-4,-7,29.03,26.07,7,2,29.70,2,1,26.69,3,1,26.33,24.72,0,0,0,0,-3,25.38,12,6,2,-5,1,10,1938200,1807849,7.2,70,0,-2
LBTYK,25.83,2.18,2.83,-6,25.36,26.35,12,-6,-3,-7,28.08,25.06,1,0,28.84,2,5,25.99,6,2,25.63,23.99,0,0,0,0,-4,24.40,12,2,2,-5,1,10,1703200,2977567,-42.8,95,0,-1
LBY,9.82,1.70,2.21,-6,9.33,10.32,5,7,9,-6,10.82,8.89,9,2,11.49,1,9,10.21,5,1,9.93,8.69,0,0,1,0,-8,8.36,2,8,2,-10,0,10,359800,191855,87.5,0,0,-5
LC,3.79,0.65,0.85,-1,3.66,3.91,11,-5,-6,-5,4.31,3.45,1,0,4.45,1,5,3.68,10,4,0,0,0,0,0,0,-3,3.25,8,2,2,-5,1,7,1816600,4973785,-63.5,80,40,2
LCA,10.13,0.13,0.17,0,10.10,10.16,1,0,2,-3,10.26,10.04,4,0,10.30,2,5,10.12,7,2,0,0,0,0,0,0,-4,9.99,0,4,1,5,1,6,500,96239,-99.5,70,50,0
LCI,13.50,2.43,3.16,-1,12.79,14.05,1,2,4,0,15.37,11.13,7,2,16.07,1,6,13.70,10,3,0,0,0,0,0,0,-5,10.40,0,7,2,0,1,8,689000,683385,0.8,75,90,5
LCII,94.35,9.97,12.96,-8,91.82,97.52,12,0,4,-5,105.34,88.77,8,2,108.32,2,4,94.32,10,4,0,0,0,0,0,0,-10,85.61,9,1,2,-10,2,7,235300,200699,17.2,30,0,1
LCM,7.71,0.25,0.32,1,7.65,7.77,12,-4,1,-7,7.95,7.64,2,0,8.00,2,2,7.70,2,1,7.66,7.48,0,0,0,0,4,7.56,1,4,1,10,1,10,26100,40016,-34.8,70,0,9
LDL,45.20,3.69,4.80,9,44.18,46.02,7,5,-5,9,44.32,40.68,7,1,45.22,1,10,45.22,9,3,0,0,0,0,0,0,6,39.54,7,3,1,10,3,0,89200,87233,2.3,0,35,-1
LDOS,71.72,4.82,6.27,5,70.61,72.65,7,9,8,7,73.04,66.07,6,1,74.48,1,10,71.07,1,1,0,0,71.88,75.44,0,0,7,64.59,2,1,2,0,1,8,881900,929083,-5.1,0,90,0
LDP,24.76,0.63,0.82,-1,24.61,24.92,12,-6,-5,-4,25.40,24.39,6,0,25.56,2,1,24.78,2,1,24.68,24.22,0,0,0,0,3,24.20,12,4,2,-10,1,10,58800,61519,-4.4,50,0,-5
LE,23.40,3.63,4.73,-9,22.35,24.50,12,-6,-2,-6,27.07,21.93,4,1,28.14,1,6,23.72,10,3,0,0,0,0,0,0,2,20.57,0,8,2,-10,1,10,170700,205232,-16.8,75,0,2
LEA,173.31,12.06,15.68,5,170.65,175.77,12,-7,-6,-5,183.66,167.81,2,1,187.26,2,3,172.11,1,1,170.14,161.38,0,0,0,0,4,164.16,11,4,1,10,1,10,498700,589255,-15.4,70,0,5
LEAF,10.70,1.10,1.43,-3,10.42,10.98,5,-6,-5,-7,11.82,10.31,5,2,12.14,2,3,10.93,6,2,0,0,0,0,0,0,-6,9.98,6,3,2,0,0,10,41800,65569,-36.3,70,0,-1
LECO,93.45,5.16,6.71,8,91.82,94.88,7,5,3,5,96.51,88.66,1,1,98.05,1,10,93.19,10,3,0,0,94.04,98.15,0,0,8,87.08,8,2,1,10,2,1,275600,375448,-26.6,0,40,4
LEDS,3.88,1.12,1.46,0,3.65,4.11,1,-2,1,-1,4.98,2.84,4,0,5.31,2,0,3.97,10,4,0,0,0,0,0,0,-3,2.50,0,4,1,5,1,6,47800,187288,-74.5,75,95,5
LEE,3.00,0.29,0.37,7,2.91,3.09,7,-3,-6,5,3.13,2.77,8,1,3.24,1,10,2.99,10,2,0,0,0,0,0,0,9,2.68,3,6,1,10,1,6,255500,191648,33.3,0,0,-1
LEG,44.60,2.79,3.63,8,43.75,45.24,7,1,-4,5,45.89,41.64,1,1,47.01,1,10,44.38,10,4,0,0,0,0,0,0,6,40.80,7,1,1,10,2,4,730900,1307839,-44.1,0,40,0
LEJU,1.35,0.26,0.34,-4,1.30,1.41,12,-8,-8,-8,1.61,1.33,1,2,1.69,2,0,1.33,5,3,0,0,0,0,0,0,0,1.24,7,1,2,-10,1,10,3200,122661,-97.4,55,0,-1
LEMB,43.18,1.62,2.10,4,42.90,43.44,12,-8,-7,-9,44.72,43.61,6,1,45.20,1,6,43.05,5,1,42.78,41.64,0,0,0,0,0,43.12,12,7,1,5,1,10,118200,130517,-9.4,70,0,4
LEN,50.57,4.27,5.55,0,49.77,51.39,12,-6,-5,-7,54.70,48.95,1,1,55.97,2,0,50.54,7,3,49.85,46.63,0,0,0,0,1,47.65,12,2,1,5,1,10,2387200,4060054,-41.2,75,0,6
LEN.B,41.30,3.68,4.78,-5,40.59,42.07,12,-6,-5,-7,45.14,40.19,1,0,45.82,2,0,41.21,10,4,40.61,37.89,0,0,0,0,-1,39.07,12,1,2,-5,1,10,42800,88209,-51.5,75,0,-1
LEO,7.68,0.22,0.29,-5,7.63,7.74,1,-1,2,-3,7.92,7.50,6,2,7.98,1,8,7.71,10,3,0,0,0,0,0,0,0,7.44,0,8,2,-10,2,2,112600,116733,-3.5,50,30,-2
LEXEA,46.17,3.64,4.73,-5,45.49,46.94,11,-3,-2,-6,50.03,44.67,3,0,51.12,2,3,45.45,9,2,0,0,0,0,0,0,-2,43.58,3,2,2,-5,1,8,301200,383516,-21.5,60,0,-1
LFC,11.87,1.06,1.38,6,11.61,12.06,12,-6,-5,-6,12.75,11.46,4,1,13.12,0,10,11.86,8,2,11.69,10.9,0,0,0,0,-1,11.13,12,7,1,10,1,10,429900,501677,-14.3,100,0,6
LFUS,219.09,14.88,19.35,-5,215.78,222.31,12,-4,-4,-5,233.29,210.39,2,0,239.00,1,6,220.50,10,4,0,0,0,0,0,0,0,204.92,7,1,2,-5,2,8,106900,166477,-35.8,95,50,1
LFVN,11.54,2.14,2.79,9,10.80,12.26,7,8,2,7,12.16,8.73,10,1,12.78,1,10,11.27,8,1,0,0,11.65,13.32,0,0,6,7.86,3,10,1,10,1,6,476600,88961,435.7,0,45,-1
LGC,9.66,0.10,0.13,5,9.63,9.68,1,4,3,3,9.73,9.55,3,1,9.76,1,8,9.67,5,3,0,0,0,0,0,0,7,9.52,0,3,1,10,3,0,1800,71713,-97.5,0,45,4
LGCY,4.74,1.47,1.91,6,4.27,5.13,12,-5,-5,-1,5.82,3.60,3,2,6.24,1,6,4.71,9,2,0,0,0,0,0,0,-5,3.14,7,3,1,5,2,6,400600,603272,-33.6,65,75,6
LGCYO,13.98,3.95,5.13,8,12.59,15.02,7,-1,-2,5,16.07,9.84,1,1,17.27,1,10,13.62,8,3,0,0,0,0,0,0,-2,8.30,8,3,1,5,1,6,13700,74744,-81.7,0,95,3
LGF.A,22.96,2.35,3.06,-9,22.30,23.71,12,-6,-4,-5,25.39,21.72,3,2,26.10,2,1,22.87,5,3,22.49,20.71,0,0,0,0,-3,21.00,7,4,2,-5,1,10,633200,780636,-18.9,70,0,1
LGF.B,21.87,2.21,2.88,-9,21.24,22.58,12,-6,-4,-5,24.22,21.07,1,2,24.51,2,3,22.21,6,3,0,0,0,0,0,0,-3,20.07,7,2,2,-5,1,10,173200,469251,-63.1,90,0,1
LGI,17.80,0.74,0.96,-2,17.59,17.95,12,-5,-4,-7,18.45,17.71,1,1,18.67,2,0,17.71,10,3,17.58,17.04,0,0,0,0,5,17.37,7,6,1,10,1,10,13800,35803,-61.5,70,0,9
LGIH,55.96,7.00,9.09,-2,54.29,57.32,12,-1,-4,-4,60.30,51.71,1,0,62.35,1,5,56.25,9,3,0,0,0,0,0,0,1,48.95,11,1,1,5,1,10,114300,402896,-71.6,75,70,10
LGND,247.98,23.01,29.92,0,241.10,254.43,7,8,6,8,247.04,222.84,10,1,254.11,1,10,247.04,5,1,0,0,251.03,268.54,0,0,9,216.88,2,9,1,10,1,8,571400,307013,86.1,0,40,1
LH,182.19,9.46,12.30,6,179.39,184.57,7,2,-4,7,185.65,172.44,4,1,188.34,1,10,181.18,10,3,0,0,0,0,0,0,9,170.01,7,4,2,0,1,5,601500,685325,-12.2,0,30,-4
LHCG,93.84,8.32,10.81,-3,92.33,95.72,7,6,6,6,97.88,85.89,7,1,100.35,1,10,94.02,9,2,0,0,95.42,101.86,0,0,0,83.27,2,2,2,-5,1,8,278100,261940,6.2,40,90,-2
LHO,34.54,2.48,3.23,3,34.06,35.00,1,-1,-2,0,36.63,32.14,7,1,37.36,1,6,34.64,10,4,0,0,0,0,0,0,3,31.51,3,3,1,10,1,7,1899900,1716537,10.7,50,60,-2
LII,222.66,14.50,18.85,8,218.32,226.13,7,7,4,6,229.85,207.17,1,1,234.17,1,10,221.32,4,2,0,0,223.73,234.79,0,0,5,202.75,10,2,1,5,2,1,181200,327288,-44.6,0,70,5
LILA,17.96,1.70,2.21,-7,17.54,18.44,5,-7,-4,-6,20.02,17.47,8,2,20.47,2,0,18.54,10,3,18.26,16.9,0,0,1,0,-9,16.94,12,6,2,-10,0,10,244100,205684,18.7,25,0,-9
LILAK,18.15,1.67,2.17,-8,17.72,18.63,12,-7,-4,-7,20.30,17.69,8,2,20.80,3,0,18.18,8,1,17.90,16.7,0,0,0,0,-9,17.18,7,7,2,-10,1,10,665400,570211,16.7,35,0,-3
LIND,14.78,1.06,1.38,9,14.47,15.05,0,9,5,9,14.23,13.38,8,1,14.55,0,10,0,0,0,0,0,0,0,0,0,8,12.88,2,8,1,10,1,8,171100,116721,46.6,0,30,0
LION,23.98,1.56,2.03,4,23.62,24.31,12,-6,-7,0,25.25,23.13,3,0,25.71,2,3,23.83,10,4,0,0,0,0,0,0,-1,22.60,7,2,1,5,1,10,91600,109797,-16.6,70,40,6
LIQT,1.05,0.19,0.25,10,0.99,1.11,0,9,5,9,1.02,0.74,10,1,1.07,0,10,0,0,0,0,0,0,0,0,0,8,0.67,2,10,1,10,1,8,2213900,344867,542,0,25,0
LIT,31.60,2.30,2.99,0,31.05,32.07,12,-5,-3,-5,33.44,30.26,8,0,34.22,1,5,31.46,5,1,31.08,29.41,0,0,0,0,2,29.56,0,7,1,5,1,10,472500,345727,36.7,70,20,5
LITE,59.95,7.08,9.21,4,58.60,61.35,7,5,4,8,61.02,52.22,3,0,63.19,1,10,61.02,10,4,0,0,0,0,0,0,-3,50.79,9,3,1,5,3,0,1308900,1881955,-30.4,0,70,3
LIVN,123.44,11.23,14.60,1,120.65,125.88,7,8,8,5,129.26,112.86,3,1,132.58,1,10,123.03,1,1,0,0,124.89,133.12,0,0,6,108.24,2,4,1,10,0,10,317500,419968,-24.4,0,40,1
LIVX,4.46,0.58,0.76,-6,4.29,4.63,12,-8,-7,-7,5.04,4.42,5,1,5.21,2,6,4.42,3,1,0,0,0,0,0,0,6,4.21,7,5,2,-10,1,10,37600,54035,-30.4,65,0,-2
LJPC,22.85,3.80,4.93,4,21.57,23.92,12,-9,-9,4,25.63,27.35,9,1,26.76,0,10,22.49,5,1,21.86,19.18,23.12,25.8,0,0,5,26.01,7,9,1,10,1,10,669500,453996,47.5,20,0,7
LKFN,49.98,2.86,3.72,1,49.42,50.54,7,4,1,5,51.60,46.99,1,0,52.46,2,6,49.99,10,3,0,0,0,0,0,0,-3,46.32,0,1,1,5,3,0,44900,70177,-36,30,70,1
LKM,1.02,0.34,0.44,-6,0.94,1.11,12,-4,-2,-4,1.38,0.77,4,1,1.48,1,5,1.07,3,1,0,0,0,0,0,0,-4,0.66,1,4,1,5,2,8,264800,481263,-45,95,60,5
LKQ,33.16,2.73,3.54,-1,32.60,33.72,11,-1,-2,-4,35.96,31.22,1,0,36.77,1,8,32.70,10,4,0,0,0,0,0,0,-1,30.40,1,5,2,-5,1,7,1530700,2130880,-28.2,90,75,5
LKSD,11.22,1.73,2.24,0,10.80,11.66,12,-9,-9,-4,12.89,11.39,4,1,13.40,1,5,11.18,8,1,10.90,9.69,0,0,0,0,3,10.83,12,5,1,5,1,10,297600,361135,-17.6,95,0,3
LL,17.11,2.95,3.83,-7,16.46,17.84,5,-9,-9,-9,20.26,19.18,8,2,21.28,2,4,17.99,8,1,17.51,15.4,0,0,1,0,-4,17.99,11,8,2,-5,0,10,1186900,954809,24.3,80,0,-1
LLEX,4.05,0.67,0.87,-4,3.91,4.19,12,-9,-9,-7,4.67,4.18,4,2,4.87,2,4,3.99,10,4,0,0,0,0,0,0,-6,3.99,7,6,1,5,1,10,237800,330316,-28,80,0,10
LLIT,1.47,0.35,0.45,-9,1.38,1.57,12,-7,-4,-8,1.87,1.47,1,1,1.97,1,5,1.47,1,1,1.41,1.17,0,0,0,0,0,1.32,12,2,2,-10,1,10,2400,47221,-94.9,75,0,-3
LLL,210.38,11.36,14.77,4,207.51,212.88,7,6,5,-2,219.82,202.03,1,1,223.19,3,5,211.01,10,4,0,0,0,0,0,0,3,198.18,9,1,1,5,1,5,273600,623536,-56.1,60,70,1
LLNW,3.95,0.51,0.66,-3,3.85,4.08,12,-8,-8,-8,4.44,3.98,2,0,4.64,1,6,3.98,4,3,0,0,0,0,0,0,-4,3.84,7,1,2,-5,1,10,474000,966669,-51,95,0,2
LLY,105.55,6.46,8.40,8,103.80,106.85,0,9,9,9,104.35,97.23,6,1,106.28,0,10,0,0,0,0,0,0,0,0,0,7,96.08,2,5,1,10,2,6,3824200,3970689,-3.7,0,55,1
LM,31.44,2.55,3.32,-5,30.98,31.96,12,-7,-5,-6,33.89,30.49,7,2,34.92,1,6,31.64,10,2,31.23,29.33,0,0,0,0,-3,29.71,11,6,2,-5,1,10,921000,878600,4.8,95,0,3
LMAT,37.09,2.65,3.45,5,36.49,37.75,7,4,0,6,37.91,34.11,1,1,39.00,1,10,36.96,10,4,0,0,0,0,0,0,4,33.30,0,1,1,10,3,0,90700,151640,-40.2,0,55,1
LMBS,51.21,0.27,0.35,0,51.14,51.29,7,2,3,5,51.36,50.96,8,0,51.43,1,10,51.20,10,4,0,0,0,0,0,0,-2,50.88,0,8,1,5,1,8,265500,232869,14,10,60,1
LMHB,24.56,0.39,0.51,9,24.44,24.64,7,3,-1,5,24.70,24.15,5,1,24.84,1,10,24.59,10,4,0,0,0,0,0,0,4,24.02,8,1,1,10,1,5,45400,50787,-10.6,0,75,4
LMNR,28.86,2.27,2.96,-3,28.25,29.47,7,8,9,1,29.78,26.95,10,1,30.44,1,10,28.83,8,1,28.46,26.83,29.20,30.83,0,0,2,26.26,10,10,2,-5,0,10,296400,55185,437.1,0,80,0
LMNX,26.79,2.38,3.09,-3,26.07,27.39,12,-9,-10,3,28.57,28.43,10,1,28.93,1,8,26.74,3,1,0,0,0,0,0,0,4,27.62,6,9,2,-5,1,10,775100,296125,161.7,65,0,4
LMRK,13.10,0.99,1.29,3,12.87,13.35,12,-5,-6,-1,13.88,12.47,4,1,14.18,1,7,12.97,5,1,12.81,12.09,0,0,0,0,6,12.17,11,7,1,10,1,10,41400,54741,-24.4,60,10,3
LMT,325.23,17.73,23.05,8,320.02,329.12,7,6,-1,6,334.25,309.18,6,0,339.56,2,9,325.18,10,4,0,0,0,0,0,0,-2,301.00,0,4,1,5,2,3,1389200,1420245,-2.2,0,70,1
LN,41.36,3.13,4.07,4,40.69,42.13,12,-7,-7,-8,43.66,41.64,1,1,45.05,0,10,41.47,8,3,0,0,0,0,0,0,3,40.65,3,1,1,10,1,10,56500,117908,-52.1,100,0,7
LNC,65.24,4.88,6.35,3,64.31,66.12,12,0,-1,-6,69.24,62.77,1,1,70.90,1,5,65.10,10,4,0,0,0,0,0,0,1,61.29,1,7,1,5,1,10,859200,1555832,-44.8,90,20,10
LNDC,13.60,0.96,1.24,5,13.31,13.91,12,-6,-7,4,14.22,13.16,10,1,14.38,1,8,13.66,10,4,0,0,0,0,0,0,6,12.74,7,8,1,10,2,9,200300,54388,268.3,0,0,7
LNG,61.53,4.88,6.35,-6,60.36,62.70,12,-4,-2,-6,66.13,59.58,3,0,67.29,2,3,61.17,1,1,0,0,0,0,0,0,3,58.32,0,3,1,10,1,10,1888200,2246177,-15.9,90,0,6
LNN,91.32,5.03,6.55,8,89.90,92.64,12,-5,-5,6,93.60,87.79,1,1,95.10,1,8,90.56,10,4,0,0,0,0,0,0,6,85.95,7,1,1,10,2,8,42800,85529,-50,0,35,6
LNT,43.59,2.13,2.77,8,42.97,44.14,6,5,2,6,44.67,41.18,1,1,45.30,0,10,43.07,7,3,0,0,43.42,45.1,0,1,4,40.54,10,1,1,10,3,0,1136800,1614011,-29.6,0,45,9
LNTH,13.45,1.81,2.36,0,12.99,13.87,1,-4,-2,1,15.04,12.02,1,2,15.51,2,3,13.25,6,2,12.96,11.55,0,0,0,0,-7,11.47,12,1,1,5,0,10,200200,383569,-47.8,85,90,3
LOB,29.60,2.20,2.86,-4,29.15,30.14,12,-5,-6,-1,31.75,28.45,2,1,32.27,2,2,29.60,10,3,0,0,0,0,0,0,1,27.80,8,2,1,0,1,10,96600,131659,-26.6,75,0,9
LOCO,12.50,0.98,1.28,9,12.20,12.77,0,8,1,8,12.44,11.25,8,1,12.73,0,10,0,0,0,0,0,0,0,0,0,8,10.88,3,8,1,10,2,3,396800,315120,25.9,0,25,2
LOGI,46.88,3.43,4.46,6,46.11,47.52,7,5,1,7,47.97,42.96,1,1,48.99,1,10,46.69,5,1,0,0,47.27,49.88,0,0,5,41.90,3,1,1,5,2,2,139100,291264,-52.2,0,70,1
LOGM,78.90,8.46,11.00,-1,77.09,80.81,12,-10,-10,-6,87.89,84.84,9,0,90.42,1,8,79.30,8,1,77.92,71.96,0,0,0,0,-3,82.08,11,9,2,-5,1,10,953500,599947,58.9,100,0,3
LOMA,9.06,1.81,2.36,-8,8.64,9.53,5,-7,-5,-8,10.83,9.40,9,1,11.03,2,7,9.40,5,1,9.10,7.8,0,0,0,0,2,8.54,11,8,2,-10,0,10,917700,561321,63.5,65,0,-4
LONE,7.99,1.53,1.99,-2,7.70,8.34,12,-6,-7,-7,9.26,7.58,8,1,9.83,1,5,7.92,5,1,0,0,0,0,0,0,4,7.07,6,7,1,10,1,10,197200,165387,19.2,90,0,7
LOPE,120.78,7.87,10.23,8,118.40,122.79,7,5,-1,7,123.48,112.81,8,0,125.82,1,10,120.89,8,1,0,0,122.21,128.09,0,0,-4,110.35,10,8,1,10,2,1,407900,318719,28,0,40,3
LORL,41.35,3.19,4.15,-6,40.57,42.30,7,6,7,-3,43.49,38.95,6,1,44.21,1,10,41.37,3,1,0,0,0,0,0,0,2,37.93,9,5,2,-5,1,5,50900,55407,-8.1,80,65,-1
LOW,97.98,7.37,9.58,2,96.22,99.43,1,-1,-3,-2,104.81,91.62,1,0,107.00,1,5,98.95,6,4,0,0,0,0,0,0,2,89.40,3,2,1,5,1,5,2575400,5653736,-54.4,90,90,1
LOXO,158.34,22.92,29.80,-2,154.28,162.53,12,-6,-5,-6,179.18,146.76,1,0,186.83,1,5,158.39,1,1,0,0,0,0,0,0,-1,139.61,6,1,2,-5,1,10,159800,437557,-63.5,95,50,1
LPCN,1.37,0.37,0.49,-7,1.27,1.47,1,-1,2,-2,1.79,1.08,3,2,1.91,2,1,1.39,10,4,0,0,0,0,0,0,-4,0.93,0,3,2,-10,1,5,22200,239788,-90.7,55,65,0
LPG,7.50,0.61,0.79,-5,7.35,7.65,12,-7,-5,-9,7.98,7.71,1,1,8.21,2,5,7.44,10,4,0,0,0,0,0,0,7,7.52,8,5,1,10,1,10,93600,212020,-55.9,60,0,9
LPI,7.98,1.16,1.50,2,7.68,8.21,11,-8,-8,-8,8.90,8.06,3,1,9.10,2,0,7.70,10,2,0,0,0,0,0,0,7,7.70,7,8,1,10,0,10,3065900,3701288,-17.2,55,0,5
LPL,9.94,1.05,1.37,7,9.61,10.17,6,7,4,4,10.63,8.80,2,1,10.95,1,5,9.62,10,2,0,0,0,0,0,0,5,8.48,12,2,1,10,1,6,577500,771131,-25.1,0,60,3
LPLA,66.32,5.21,6.78,5,65.18,67.51,12,-2,-5,-5,70.67,62.91,1,1,71.70,1,5,66.33,10,4,0,0,0,0,0,0,0,61.32,8,1,1,5,1,10,350100,754755,-53.6,70,30,10
LPNT,64.45,5.30,6.88,0,63.49,65.41,7,9,9,-1,69.71,59.38,7,0,71.30,1,10,64.57,10,2,63.71,59.52,65.44,69.63,0,0,-1,57.79,2,5,0,0,0,10,546100,537196,1.7,90,90,-9
